"","X2206_WT","X2208_WT","X2260_WT","X2265_WT","X2266_WT","X2352_WT","X2354_WT","X2199_Arom","X2261_Arom","X2284_Arom","X2285_Arom","X2253_Arom","Accession","Peptides.used.for.quantitation"
"880",31190.44,41091.83,49023.82,24781.69,33496.44,43062.81,47604.53,38411.44,48890.69,41157.49,40019.65,42009.08,"Q9DBC0",2
"881",22184.09,23828.11,36013.41,17812.79,20515.17,29884.7,25312.24,16766.81,17782.7,15366.52,21250.06,19761.01,"O88851",1
"882",26913.91,43589.14,39748.63,35348.49,41905.37,46009.35,41856.4,27805.51,31806.92,44859.16,31312.69,48864.43,"P51150",2
"883",1710.93,919.95,4147.75,1736.08,3001.36,1672.09,7075.22,1968.53,4016.69,1020.88,848.42,2249.61,"Q6XVG2",1
"884",62108.66,106509.24,78628.31,49154.53,74357.75,87292.36,122070.3,71195,78496.47,112852.36,123449.14,138530.69,"Q8BL97",2
"885",18582.88,15935.91,27996.38,29078.17,29858.27,25683.24,29444.93,24156.14,26920.22,19357.76,34113.89,20530.92,"Q9JLV1",2
"886",8433.99,19359.24,30057.72,31381.26,60040.87,29594.34,40571.99,43370.7,22963.51,28924.82,18370.51,70215.09,"P55096",2
"887",5209.85,16238.34,18331.37,14285.27,14818.11,21710.36,9632.7,15441.67,11419.07,13090.97,13557.02,19358.08,"Q61656",2
"888",41037.15,76479.86,66120.49,56196.41,76363.78,66743.19,75055.45,43001.29,68231.96,65725.92,71677.39,70070.18,"Q9D883",2
"889",20116.11,26596,48346.44,48706.59,32064.66,58923.66,88359.61,135155.43,142787.2,72278.37,62716.93,383189.53,"P33622",2
"890",15515.03,27620.15,23279.53,17573.83,18304.38,25467.89,19929.74,21257.87,30183.35,26735.47,32502.71,29356.42,"Q9JHW4",2
"891",55622.51,64896.75,63235.88,41747.06,50304.91,69654.85,69183.85,38545.55,44272.33,46761.82,43257.33,50056.2,"Q920A5",2
"892",27870.03,40115.04,45276.9,30007,51241.35,38254.83,64712.26,36399.09,38180.58,32325.31,36895.99,37072.12,"Q8BJW6",2
"893",22630.31,26311.76,27450.66,37207.8,33381.72,51702.19,46949.27,30783.77,31953.17,36333.64,22804.26,59319.89,"P06909",2
"894",50734.86,20329.15,16550.4,19528.87,27066.38,19884.86,30986.55,26312.27,37975.36,35161.96,32838.26,14672.43,"Q9CY58",2
"895",28752.05,33297.99,37565.93,23985.5,34332.92,44878.91,53416.34,44131.66,51039.67,48892.51,52692.73,47055.8,"P53811",2
"896",8298.87,17566.81,8502.91,14516.03,17018.69,10079.15,13727.85,3604.18,6543.7,13415.92,15063.38,13150.38,"Q6P5E4",2
"897",22297.01,37121.92,50071.49,24216.21,34938.89,47668.67,42833,35340.27,37158.65,38281.74,44819.08,58629.28,"Q99KP6",2
"898",42236.6,68763.88,47398.89,30756.12,48207.77,65653.83,68210.29,41943.85,53858.37,63400.94,74862.4,73677.74,"Q9CZR8",2
"899",32027.7,46558.5,25064.88,28106.83,38476.79,19290.93,36053.36,32563.1,42129.49,40835.32,39139.3,48436.17,"P48024",2
"900",17414.34,24885.22,17609.3,13817.51,22583.91,24106.94,26522.66,13083.97,17815.29,20415.15,23531.07,20387.54,"Q8K0D5",2
"901",41000.68,51653.85,29034.25,25540.53,45251.46,47950.02,42295.16,32564.15,43320.55,50720.98,61765.38,67278.81,"Q8K4F5",2
"902",38232.78,29346.22,19869.47,28602.87,38190.05,37121.28,67581.07,21787.29,48092.77,70576.41,27407.02,40377.44,"P07356",2
"903",35544.28,58123.03,57096.59,56320.5,75786.22,68432.24,58514.34,49406.96,64935.08,56987.65,63924.27,61952.34,"Q8R010",2
"904",23358.08,40268.86,31958.08,30997.74,40270.21,36125.95,30031.54,36555.37,42543.31,80563.61,94793.89,64223.59,"Q91WU5",2
"905",20826.29,23936.92,33452.55,20600.49,18067.56,31112.8,24858.27,21601.34,37457.6,31004.38,34511.95,38397.25,"Q9CY64",2
"906",33769.89,30383.81,43487.23,43697.76,37961.69,52718.74,86163.96,31248.3,40034.24,58213.98,36667.63,67576.97,"Q01339",2
"907",32773.96,39505.03,36979.24,28605.74,37049.57,37608.58,43826.32,21625.28,31713.82,31796.43,38464.44,48855.87,"O88696",2
"908",15865.11,19597.01,13734.97,20490.15,17313.34,23879.24,23918.56,15856.23,29088.55,29779.75,30434.45,31048.43,"P26883",2
"909",8669.73,8805.09,10640.19,8714.16,11490.39,9123.82,20140.71,7843.6,9665.3,10558.16,9114.79,6371.23,"Q7TQH0",2
"910",21377.53,18819.56,43475.02,33846.12,57065.54,29525.13,78266.07,49362.44,45737.33,59353.06,32851.3,129037.48,"O55022",2
"911",22330.35,27425.49,24852.75,18270.53,25306.28,34405.86,38460.62,28484.08,41427,43955.34,49856.47,61256.8,"Q8K411",2
"912",13196.76,7260.24,12053.16,11395.24,14445.65,8931.85,86712.48,12056.37,9965.62,43750.8,25479.65,23318.75,"Q9DB77",2
"913",25165.8,22405.08,29045.74,21996.99,18044.57,24675.25,23205.89,16727.07,27402.99,17919.1,22508.52,33559.69,"Q9JMA1",2
"914",28590.69,14629.79,14333.85,21475.51,35663.71,14967.54,154234.73,22046.73,15841.69,68784.62,17547.64,63189.49,"P00405",2
"915",48661,66087.02,49142.09,35181.59,57177.45,68060.66,69393.88,47539.96,68322.82,73186.09,83846.79,83299.67,"Q9Z1J3",2
"916",7753.48,18299.21,15730,15080.08,20106.46,19683.24,18140.21,11643.32,16445.41,15270.3,22372.11,22101.8,"Q9WTM5",2
"917",49788.65,55048.32,45011.33,33871.8,48729.95,59786.63,59638.88,39184.33,56040.8,52527.34,49074.08,40702.2,"Q6P1B1",2
"918",18809.71,24853.22,29164.58,19006.98,17709.83,19024.83,23129.73,29116.18,24254.47,25227.96,27756.51,42448.27,"Q3UNZ8",2
"919",4725.41,6107.35,8370.19,4867.73,10132.42,7859.42,6249.08,4934.33,6348.73,4939.87,4644.51,4933.6,"P84089",2
"920",18220.14,34927.31,29291.71,26733.21,33304.4,38896.83,37136.37,58546.55,61144.01,40092.99,42396.67,72827.23,"O35678",2
"921",14963.92,19592.25,13904.61,15890.4,18927.18,17437.32,14853.39,18361.23,23030.3,28140.05,32285.76,28110.69,"Q8CIF4",2
"922",4431.21,41138.15,34713.61,40547.35,52877.77,36184.79,20616,24433,21255.49,17444.83,21583.61,35173.48,"Q9Z1Z0",2
"923",8481.38,17555.85,13854.93,12700.56,18050.12,15206.47,16344.23,13111.54,15447.62,12736.4,18398.18,16077.61,"P29595",2
"924",23311.6,26647.09,22279.24,19810.85,25802.38,31776.73,28082.43,19515.16,19493.69,18203.08,26754.79,25377.84,"Q3U0B3",2
"925",15279.82,16260.24,15668.35,15233.92,16480.15,15314.24,27229.37,17152.26,21770.74,16433.91,22852.35,20406.65,"Q9WVA3",2
"926",25390.86,36321.99,32008.74,26393.68,25659.34,40461.27,34141.09,21100.26,21743.92,21093.17,20134.93,32815.59,"O88531",2
"927",5499.67,8814.55,4815.51,10628.58,8301.62,6583.04,8582.94,2864.93,5272.08,5626.64,8088.39,6816,"Q8CFX1",2
"928",12473.64,31431.69,20652.56,16353.83,26977.27,37382.84,15534.44,26752.44,26541.72,30579.67,27523.41,35046.52,"Q8CC88",2
"929",15152.58,8930.92,18972.74,19354.21,7907.35,21592.02,26541.63,20176.45,21967.76,31764.78,42211.45,52482,"P20065",2
"930",19888.23,23663.98,26147.84,21492.82,19919.62,25292.76,20120.6,12429.34,13257.91,11901.84,13114.36,16349.19,"Q8K183",2
"931",20558.65,24268.79,24214.28,28193.41,25936.82,25311.43,25683.9,13748.85,23646.45,22839.22,24362.26,28630.85,"P63005",2
"932",6118.68,10685.48,9155.93,9954.43,11503.69,11208.84,10289.73,7240.59,8495.54,8641.65,10140.85,8699.71,"Q8C1B7",2
"933",16841.69,33273.21,18220.48,14913.24,23339.57,42310.33,24641.25,42281.03,46437.5,75295.02,125282.23,139398.75,"P97821",2
"934",24984.58,35185.26,20288.69,16373.65,19923.68,32786.05,27447.19,31171.27,25750.32,24186.43,18541.51,54104.35,"Q3URE1",2
"935",11690.23,21792.62,30899.72,44919.06,62086.71,16398.46,43350.96,7174.18,10064.07,10724.23,7481.88,18379.77,"P00186",2
"936",17709.3,28769.57,22477.02,19014.43,20447.35,28874.47,27878.84,14773.62,18197.95,16675.96,23249.18,20938.04,"Q91YN5",2
"937",11333.22,20610.68,15638.14,18071.81,18585.52,18856.38,18761.65,21105.56,26945.55,23058.71,20925.92,38370.85,"Q99JB8",2
"938",17627.35,26663.36,19701.04,11918.41,15731.62,19728.15,16561.71,21004.37,20892.52,22875.45,16898.31,22248.38,"Q9DC61",2
"939",3735.91,5531.53,7574.38,7682.64,12558.7,5374.83,13150.29,13914.71,19685.04,32026.46,13892.4,43922.11,"P56657",2
"940",15473.91,13167.55,7732.65,9664.62,15792.82,13008.23,8029.52,15162.54,11442.33,12363.93,15736.4,8433.59,"P18608",2
"941",24378.75,35559.03,31966.98,26635.43,39435.31,37061.18,45997.02,41134.48,59440.64,46800.49,34768.2,68610.34,"Q9D1G1",2
"942",22591.93,34439.53,26388.71,19864.21,30544.42,26961.29,31696.87,24296.24,27314.55,21770.67,24344.07,25673.66,"Q924D0",2
"943",8185.15,8319.31,11357.65,9878.34,16925.57,7376.4,27746.43,15738.95,14255.02,28907.15,12295.65,34862.36,"Q4LDG0",2
"944",6708.7,11819.21,13449.75,7217.71,10451.66,9490.27,11525.99,6327.28,10283.43,11981.55,10107.94,13038.79,"Q61249",2
"945",19461.95,23147,32685.92,18715.01,25011.46,22062.42,22210.15,24061.61,23247.33,24000.53,19014.39,20632.18,"Q99N87",2
"946",31189.45,28739.38,25608.6,14791.18,26037.78,31416.49,31444.28,19647.08,18592.72,19915.14,21281.49,19838.2,"Q8JZV7",2
"947",8225.8,13500.19,17548.44,11231.1,11322.26,18507.32,20451.65,10455.11,17625.04,20374.97,20953.36,27343.75,"Q61545",2
"948",33143.04,44271.23,40211.77,30566.33,40003.6,38361.73,38109.83,34972.97,41996.66,43543.99,48976.54,42124.65,"Q9DB27",2
"949",5552.26,11523.18,10064.62,6628.49,7855.21,9342.42,12519.24,8829.83,11897.86,12466.71,9647.69,11825.41,"Q8BJU0",2
"950",9941.1,18820.84,14121.27,11278.13,14659.21,16473.22,13443.65,14444.06,13580.77,15040.55,15314.61,14628.56,"Q61768",2
"951",7550.55,8403.85,8802.5,7355.67,7999.38,9830.13,12633.28,13033.82,9722.11,14422.14,11780.56,17029.68,"Q6P6M7",2
"952",12269.22,16628.24,13686.97,8245.3,13977.31,13261.54,11763.24,9961.71,15375.18,16710.41,30435.39,24034.28,"O89017",2
"953",21745.86,18306,13996.54,10659.94,16211.41,18414.88,21661.33,18486.84,20620.41,21201.8,21436.67,27010.82,"P62814",2
"954",13120.73,14355.8,11496.69,10166.5,8473.08,10482.46,12674.92,14537.75,19742.04,15118.93,20628.2,15396.53,"Q8BH86",2
"955",20518.99,40894.76,18767.77,15000.36,17688.42,22350.93,19184.82,8984.16,8877.69,15723.94,19850.95,11810.86,"P46735",2
"956",15777.61,25122.82,20399.79,17957.02,22131.01,25709.2,29792.66,17662.62,26407.08,28769.96,22248.79,34014.73,"A6X935",2
"957",8323.24,14705.45,11692.94,9691.5,14338.72,12325.73,10642.3,9336.02,14620.72,10779.55,11599.36,11743.41,"Q8VBT9",2
"958",11842.33,9727.58,9514.49,7707.23,9851.6,9455.16,12711.54,7608.25,15841.5,12702.38,8565.3,13444.53,"P56394",2
"959",4444.69,9261.12,13985.61,7736.3,10544.25,10874.96,10926.43,4462.91,5485.38,6970.16,9849.97,11412.43,"Q7TPV4",2
"960",4967.76,11091.11,9577.79,9301.29,14457.28,9327.25,10060.21,6317.45,6469.4,8718.76,9657,10609.49,"Q9D662",2
"961",19254.84,9125.37,17187.76,12548.16,13054.06,17241.22,28913.81,14892.35,12715.35,19010.88,13192.74,15278.73,"P49312",2
"962",10880.64,16735.24,15466.77,5595.39,16320.51,16840.63,9894.22,14361.03,21289.01,27628.77,23856.44,18377.79,"P50516",2
"963",5191.44,22317.03,10145.52,8936.03,24143.49,14006.36,10563.22,12572.46,9881.07,11237.42,14189.05,19305.84,"O35857",2
"964",11748.57,12381.23,8679.98,15180.63,15479.01,13970.33,18079.66,8279.52,14488.36,18272,13864.4,16423.12,"P10107",2
"965",18328.39,33859.4,23703.15,20369.73,26068.81,21727.19,29721.79,27255.36,24812.89,23238.4,28319.59,39525.74,"Q8R123",2
"966",7408.75,9774.02,13568.04,10219.52,11594.07,11670.24,12921.57,9658.09,9036.78,9483.78,10212.08,10715.98,"Q3TCJ1",2
"967",5032.03,7826.11,7808.33,8485.84,9147.57,8887.3,8133.32,7393.7,9367.77,9778.91,7903.39,9379.53,"Q99NB9",2
"968",1475.46,6090.39,4811.19,3493.11,3683.76,4288.68,2967.38,3158.03,2996.63,2689.58,5708.74,4108.3,"Q62095",2
"969",5813.41,15087.64,9216.49,7246.77,13097.83,10873.87,11816.77,8971.56,11149.03,11032.38,13024.05,17481.49,"Q9JHU4",2
"970",1629.35,3267.59,2797.67,3298.63,4529.08,3380.78,4477.64,2987.96,3998.53,3878.01,4729.3,3468.19,"Q05D44",2
"971",5566.53,4424.73,5252.33,4022.12,3461.75,6201.96,5877.41,5499.18,7240.43,9335.33,8524.98,6937.81,"P29351",2
"972",17826.65,26771.32,14279.46,11534.22,17997.41,24200.86,25342.97,9055.01,13060.16,17768.3,16143.02,19676.11,"Q61419",2
"973",3159.42,5505.83,5169.75,3761.16,4794.66,6033.26,6697.03,4258.83,5123.17,4324.84,5148.72,5637.69,"Q8R016",2
"974",3413.84,8082.39,5245.43,5726.26,6731.82,6279.01,5068.16,3981.74,6168.35,4502.62,6586.39,11074.57,"Q8BKC5",2
"975",4340.6,15220.15,6914.59,6417.02,9018.59,10043.86,4911.78,7220.48,5555.1,8537.45,10742.41,14157.06,"Q9DBG5",2
"976",13880.82,7914.96,8026.37,6988.93,7810.07,7260.39,9712.95,10300.21,8908.33,9738.68,11980.66,7960.16,"P22907",2
"977",6241.92,3890.16,6398.57,7482.59,4796.55,4615.58,6730.34,7067.47,7089.74,5140.89,6711.51,6384.56,"Q9CRA5",2
"978",3045.4,6739.13,4715.76,4090.93,5102.84,2756.28,5198.58,5209.37,5988.68,5071.86,3320.36,1780.53,"Q91YR5",2
"979",5201.52,5737,7852.01,3830.53,6572.72,7378.43,7971.91,9686.53,9311.69,11881.66,11323.86,10766.92,"O54950",2
"980",3637.17,2721.16,2212.08,1804.87,2389.02,3023.59,3264.13,2157.75,3002.94,2931.91,2926.12,4896.13,"Q9EQ80",2
"981",6292.56,9248.02,10650.58,5768.51,6761.25,5014.25,8365.47,7623.16,7490.96,8963.37,8402.96,8103.3,"P35123",2
"982",3002.53,7550.67,7346.45,5190.61,6211.28,7228.37,4412.48,8820.06,4938.72,5530.5,7939.23,6854.6,"Q8R1Q8",2
"983",1854.7,4795.04,3988.27,2916.04,3793.65,3724.25,4478.85,3452.11,5314.14,4502.25,4198.97,6540.08,"Q8R5H1",2
"984",1260.15,2709.93,3782.41,4002.35,3874.77,3020.74,2380.66,2458.55,2924.95,2157.04,3190.94,2970.48,"Q8VI75",2
"985",12503483.97,9609080.88,9913967.96,9811596.55,6675250.16,26208083.52,38164647.6,16830019.24,13321799.27,12620424.04,8787042.38,55904933.48,"P97313",1
"986",3153769.34,5080412.9,3744308.56,3215115.02,2386685.67,4582734.55,4515004.49,2773649.54,4230073.74,4824964.23,4980349.87,4351963.19,"Q8BFZ3",1
"987",0,0,0,0,0,0,0,0,0,0,0,0,"Q8K009",0
"988",759106.75,906993.36,1018302.95,622344.48,821365.13,933894.7,945115.73,797605.14,913045.19,949932.95,828692.72,882154.68,"Q80U78",1
"989",491239.03,526457.72,688948.17,543619.24,480401.14,571147.31,700048.08,540965.87,1113942.35,611363.46,538158.14,717618.1,"Q60664",1
"990",0,0,0,0,0,0,0,0,0,0,0,0,"P03966",0
"991",399962.43,408057.41,453811.28,310947.84,375551.26,656710.56,411554.59,715775.6,598165.47,717041.43,907005.05,1211272.71,"Q8C7H1",1
"992",0,0,0,0,0,0,0,0,0,0,0,0,"Q8R480",0
"993",187084.35,209151.27,221747.77,146812.35,145935.38,275306.28,215029.06,171471.47,227194.05,199416.49,198325.37,232174.31,"Q9ERR1",1
"994",0,0,0,0,0,0,0,0,0,0,0,0,"Q6Y4S4",0
"995",0,0,0,0,0,0,0,0,0,0,0,0,"P21180",0
"996",941105.8,1195153.86,1529128.28,1194079.04,1403033.79,1355959.39,1480425.25,951299.26,1303322.86,1446134.1,1313089.51,1896475.95,"P68033",2
"997",216147.51,270349.6,214789.44,152773.07,208252.91,347251.82,386271.74,140397.73,159209.72,106225.85,133875.51,110738.37,"Q6B966",1
"998",189644.71,118426.77,170999.5,152568.62,64722.44,291386.06,593562.47,170138.21,197955.36,141238.95,99654.4,1068673.69,"O88866",1
"999",0,0,0,0,0,0,0,0,0,0,0,0,"Q60598",0
"1000",144382.52,246650.91,404454.27,193502.99,173822.74,231329.23,240767.7,165307,201988.16,186677.02,128562.2,163658.7,"Q5RJG7",1
"1001",632879.74,444518.81,561522.22,554108.37,670974.43,616395.57,1238432.78,400625.27,740355.42,933447.6,614479.5,774630.62,"P47955",1
"1002",0,0,0,0,0,0,0,0,0,0,0,0,"Q3U9G9",0
"1003",0,0,0,0,0,0,0,0,0,0,0,0,"P04117",0
"1004",45948.79,69132.43,165978.98,96092.38,138118.66,130675.78,133646.31,102862.88,92252.67,74242.11,79653.4,106378.05,"Q68FH0",1
"1005",0,0,0,0,0,0,0,0,0,0,0,0,"Q8VI56",0
"1006",0,0,0,0,0,0,0,0,0,0,0,0,"P59158",0
"1007",115653.74,100774.44,102293.47,94488.97,54746.57,280551.46,363366.32,150816.46,80373.85,105517.19,86560.38,503895.64,"Q11131",1
"1008",0,0,0,0,0,0,0,0,0,0,0,0,"Q9Z0H8",0
"1009",78662.92,104621.73,92315.7,66577.28,100039.55,106749.75,105794.37,74192.38,88130.57,82430.88,76887.14,80418.58,"A2A935",1
"1010",164609.46,314881.2,339758.48,244403.97,360469.01,452961.96,332521.35,313961.41,357946.85,353918.82,421601.22,358175.64,"Q9D6F9",1
"1011",55903.8,94638.26,138442.3,99245.06,63046.12,210952.32,314916.24,152520.26,116498.65,119212.44,32635.74,286957.73,"Q64702",1
"1012",81655.65,69687,50266.75,73556.96,101184.9,88236.81,109555.77,74475.19,194910.54,126585.92,118942.05,99114.53,"Q9QZM3",1
"1013",172729.2,176878.11,182453.4,132534.07,142656.56,174495.23,164023.15,171460.98,165197.25,214369,236891.98,224965.16,"Q91WK5",1
"1014",137289.86,64196.65,70493.53,61778.66,70441.15,68745.16,166020.62,68108.25,99459.81,169779.16,84651.65,112397.25,"Q9ERK4",1
"1015",0,0,0,0,0,0,0,0,0,0,0,0,"P23359",0
"1016",0,0,0,0,0,0,0,0,0,0,0,0,"Q8R1N0",0
"1017",0,0,0,0,0,0,0,0,0,0,0,0,"Q9CZ92",0
"1018",0,0,0,0,0,0,0,0,0,0,0,0,"Q6NSR8",0
"1019",54690.57,73705.72,87248.52,82728.92,98942.16,111270.05,89781,51171.09,74298.42,61815,79089.85,85578.15,"Q6AW46",1
"1020",144366.64,69685.01,119605.84,111890.54,104643.38,81256.16,372684.16,73512.33,132874.43,139119.62,102476.29,119266.38,"P83882",1
"1021",220226.58,257277.48,104037.98,89718.07,110083.56,119829.26,162099.3,131696.86,64669.1,45165.19,108824.36,34970.17,"Q69ZJ7",1
"1022",0,0,0,0,0,0,0,0,0,0,0,0,"Q9CZT5",0
"1023",141186.16,117792.95,147155.09,116507.54,108472.78,196253.83,174485.41,145970.64,242385.23,192446.99,184456.13,187292.44,"Q99L85",1
"1024",0,0,0,0,0,0,0,0,0,0,0,0,"Q8BL66",0
"1025",110467.55,65766.49,134419.77,96453.91,27071.84,105382.69,262147.76,78195.7,80922.97,74454.16,15716.21,111585.09,"Q8R0W0",1
"1026",129444.44,66046.13,92076.16,48365.82,69361.07,118956.79,140166.84,134763.58,221002.93,239571.24,182404.05,203410.39,"Q8C569",1
"1027",44493.64,63398.28,85114.5,124575.57,83612.04,38764.93,99253.15,22404.17,28065.75,23355.29,24780.07,22323.02,"Q3V1H3",1
"1028",39105.8,44379.4,53874.25,52432.27,54424.59,45859.28,81093.89,51135.26,54293.93,67922.46,50040.12,84177.06,"Q9DCN2",1
"1029",126106.68,186476.86,447572.59,133967.26,180021.64,182394,191574.46,180141.5,150407.55,121284.73,85251.62,118367.67,"A2RSX7",1
"1030",86979.64,48495.72,119736.58,55970.06,76305.83,59723.48,149229.1,48911.43,69985.33,77620.29,56528.75,66585.89,"P62862",1
"1031",87802.64,64564.69,88122.88,81778.54,71994.68,69171.06,156510.1,44390.83,118128.41,131073.41,68251.59,75540.04,"P47964",1
"1032",56500.26,88700.75,69656.68,53271.83,71329.88,88346.66,131877.47,76452.5,75322.71,81929.03,83724.8,69654.96,"Q9JHJ0",1
"1033",167484.13,153781.45,189169.02,135455.57,199532.64,151351.84,118975.54,156686.46,140384.14,155789.74,61316.2,52195.29,"Q99MV5",1
"1034",94404.86,187344.99,239281.29,114034.02,181050.38,211381.63,178955.67,114738.85,152554.89,145103.03,57108.5,71355.57,"Q5U458",1
"1035",0,0,0,0,0,0,0,0,0,0,0,0,"Q6P549",0
"1036",0,0,0,0,0,0,0,0,0,0,0,0,"Q8VEM8",0
"1037",68359.52,58642.77,70408.13,49773.15,63620.49,74106.01,86257.58,61278.2,104344.21,70485.47,73485.11,104124.51,"Q9CR86",1
"1038",72551.79,203155.48,210340.59,145867.67,228140.67,230735.64,234225.94,225141.21,282021.46,170393.03,193398.81,293273.35,"P68373",1
"1039",69587.56,51844.93,65125.68,34212.07,11890.03,72598.64,51583.1,28502.65,18321.07,435406.27,28581.83,48026.69,"Q3UV17",1
"1040",0,0,0,0,0,0,0,0,0,0,0,0,"O55111",0
"1041",53934.18,51702.71,53684.78,39620.11,59172.81,42755.24,53104.06,60421.97,69076.55,69811.3,50081.91,46215.53,"A2A7Z8",1
"1042",0,0,0,0,0,0,0,0,0,0,0,0,"Q8R0E5",0
"1043",24726.97,51138.47,48900.76,45596.74,51325.22,72280.46,60476.91,56219.88,48521.65,33770.95,32915.42,120549.1,"P34928",1
"1044",64851.5,84644.75,86705.8,45575.43,37641.77,87835.14,61660.61,77312.01,75947.21,60130.45,80412.72,82684.45,"Q3TRM8",1
"1045",28643.16,40412.99,32444.82,29711.04,37953.41,47546.79,35254.97,26055.97,36679.12,37919.69,28279.42,29461.6,"Q80W93",1
"1046",71320.3,66612.1,76951.45,78934.67,70542.95,83795.49,77663.44,51080.29,56566.95,53311.98,56025.2,59823.73,"Q99NF2",1
"1047",27349.78,38109.14,38646.51,22476.19,37921.3,35944.18,32554.74,2162.9,813.09,2292.51,1984.07,1483.56,"Q8BSI6",1
"1048",15816.63,32641.89,45093.51,30307.45,34426.63,65876.41,50041.51,62681.25,43298.06,24511.52,31422.25,77021.74,"Q9D2Y6",1
"1049",26798.57,32190.95,32909.11,25325.04,21163.71,30654.17,40092.96,19072.17,25790.68,31008.75,35858.52,50507.61,"P01887",1
"1050",54897.05,54685.59,53544.58,43665.06,49897.44,67204.8,92014.53,59637.5,54238.62,58515.32,47109.37,65825.41,"Q8BVF4",1
"1051",9132.61,19283.41,5606.03,45355.9,47390.59,46693.57,7685,189538.35,152447.32,283312.95,235606.78,261175.79,"P02802",1
"1052",63425.46,57426.22,59118.88,56415.95,49808.1,100435.51,110618.19,115363.02,107926.96,120382.69,88434.89,160059.3,"Q3THS6",1
"1053",24821.34,26928.07,34454.01,27039.34,22845.4,36101.83,27836.42,21947.31,30750.94,30922.57,29988.14,39176.21,"Q9CPW4",1
"1054",227364.48,396334.28,287947.73,170633.55,283651.13,237966.6,280487.13,229056.11,275909.12,249294.06,126768.65,122880.94,"P48381",1
"1055",6471.67,9073.78,15498.54,4802.32,3676.78,10897.63,6594.06,23066.41,34620.33,27572.85,27795.48,43591.27,"Q9Z2U2",1
"1056",90086.73,96494.67,131958.92,106079.24,36172.49,141222.13,297095.43,92220.87,86517.86,88017.21,33106.4,220350.69,"Q9EPT5",1
"1057",0,0,0,0,0,0,0,0,0,0,0,0,"P97503",0
"1058",229808.52,131238.9,109392.77,56626.8,129946.94,170041.63,221377.31,257002.19,390516.61,419409.97,357477.89,371821.34,"Q66X19",1
"1059",62879.54,67044.67,93553.08,71472.4,48632.71,85802.55,75629.36,84960.95,68934.25,102103.69,74781.74,159763.27,"P97493",1
"1060",26489.07,29848.48,42098.73,27179.23,31839.83,48911.01,34403.42,27424.08,33766.56,27344.44,25336.47,50116.4,"Q9CYZ2",1
